date,card_number,business_or_person_original,category_original,debit,credit,business_or_person,category,sequence
2023-01-29,5739.0,wein & co wien schotte,dining,61.05,,wein & co wien schotte,dining,1
2023-01-29,3363.0,stadt wien ma 44 jörge,other services,5.67,,stadt wien ma  jörge,exercise,1
2023-01-27,5739.0,andrew's,dining,9.62,,andrew's,dining,1
2023-01-27,5739.0,joseph brot,dining,5.3,,joseph brot,dining,1
2023-01-27,5739.0,offerl schottengasse,dining,5.14,,offerl schottengasse,dining,1
2023-01-27,5739.0,sumup  *takumi ramen u,dining,56.84,,sumup  *takumi ramen u,dining,1
2023-01-27,5739.0,porgy & bess,entertainment,8.74,,porgy & bess,entertainment,1
2023-01-27,5739.0,billa dankt,merchandise,15.3,,billa dankt,groceries,1
2023-01-27,8035.0,billa online shop,merchandise,90.62,,billa online shop,groceries,1
2023-01-27,3363.0,amzn mktp de*1o76f5at4,merchandise,101.95,,amzn mktp de*ofat,merchandise,1
2023-01-26,3363.0,stadt wien ma 44 jörge,other services,5.68,,stadt wien ma  jörge,exercise,1
2023-01-25,5739.0,der mann - backwaren 9,dining,7.52,,der mann - backwaren ,dining,1
2023-01-25,5739.0,geier. die bäckerei,dining,6.87,,geier. die bäckerei,dining,1
2023-01-25,3363.0,sp ass savers,merchandise,31.06,,sp ass savers,exercise,1
2023-01-24,3363.0,stadt wien ma 44 jörge,other services,2.4,,stadt wien ma  jörge,exercise,1
2023-01-23,5739.0,joseph brot,dining,5.27,,joseph brot,dining,1
2023-01-23,3363.0,mountainbiker dankt,merchandise,52.13,,mountainbiker dankt,exercise,1
2023-01-22,3363.0,stadt wien ma 44 jörge,other services,5.65,,stadt wien ma  jörge,exercise,1
2023-01-22,3363.0,piano teachers connect,other,30.0,,piano teachers connect,learning,1
2023-01-21,3363.0,workout freizeitanlage,entertainment,216.12,,workout freizeitanlage,exercise,1
2023-01-20,8035.0,sumup  *cafe le march,dining,8.78,,sumup  *cafe le march,dining,1
2023-01-20,5739.0,billa dankt,merchandise,11.45,,billa dankt,groceries,1
2023-01-20,8035.0,billa online shop,merchandise,154.5,,billa online shop,groceries,1
2023-01-19,3363.0,wiener linien 2283,other travel,2.83,,wiener linien ,car/bike/metro,1
2023-01-19,3363.0,stadthallenbad,entertainment,8.38,,stadthallenbad,entertainment,1
2023-01-18,5739.0,lidl dankt 496,merchandise,17.82,,lidl dankt ,groceries,1
2023-01-18,3363.0,obi bau- und heimwerke,merchandise,14.12,,obi bau- und heimwerke,home,1
2023-01-18,3363.0,amazon.de,other,129.08,,amazon.de,merchandise,1
2023-01-18,3363.0,amzn mktp de*1a1ug0xf4,merchandise,35.06,,amzn mktp de*augxf,merchandise,1
2023-01-18,3363.0,tmobile*prepaid web,phone/cable,69.95,,tmobile*prepaid web,utilities,1
2023-01-17,5739.0,hernals. kebap pizza,dining,13.05,,hernals. kebap pizza,dining,1
2023-01-17,3363.0,"artistworks, llc",other,117.34,,"artistworks, llc",home,1
2023-01-16,8035.0,interspar dankt,merchandise,4.31,,interspar dankt,groceries,1
2023-01-15,5739.0,workout freizeitanlage,entertainment,16.3,,workout freizeitanlage,exercise,1
2023-01-14,3363.0,amzn mktp de*1a6nz8o24,merchandise,31.23,,amzn mktp de*anzo,merchandise,1
2023-01-13,5739.0,qero bar restaurant,dining,142.0,,qero bar restaurant,dining,1
2023-01-13,5739.0,billa dankt,merchandise,132.98,,billa dankt,groceries,1
2023-01-13,3363.0,chatterbug learning,other,433.58,,chatterbug learning,learning,1
2023-01-13,3363.0,amazon.de,other,141.26,,amazon.de,merchandise,1
2023-01-12,5739.0,gerstner catering,dining,20.26,,gerstner catering,dining,1
2023-01-12,5739.0,mcdonalds 4,dining,14.55,,mcdonalds ,dining,1
2023-01-12,3363.0,canyon bicycles gmbh,merchandise,1927.79,,canyon bicycles gmbh,exercise,1
2023-01-11,5739.0,der mann - backwaren 9,dining,3.77,,der mann - backwaren ,dining,1
2023-01-11,5739.0,joseph brot,dining,9.42,,joseph brot,dining,1
2023-01-11,5739.0,billa dankt,merchandise,17.52,,billa dankt,groceries,1
2023-01-10,5739.0,mel & koffie,dining,4.09,,mel & koffie,dining,1
2023-01-10,3363.0,stadt wien ma 44 jörge,other services,5.6,,stadt wien ma  jörge,exercise,1
2023-01-10,5739.0,interspar dankt,merchandise,6.97,,interspar dankt,groceries,1
2023-01-10,3363.0,amzn mktp de*1h7el4ql4,merchandise,111.36,,amzn mktp de*helql,merchandise,1
2023-01-09,3363.0,vienna piano,other,37.18,,vienna piano,learning,1
2023-01-07,5739.0,billa dankt,merchandise,41.0,,billa dankt,groceries,1
2023-01-07,5739.0,billa dankt,merchandise,58.28,,billa dankt,groceries,1
2023-01-07,8035.0,hofer dankt,merchandise,3.18,,hofer dankt,groceries,1
2023-01-07,8035.0,interspar dankt,merchandise,127.18,,interspar dankt,groceries,1
2023-01-06,8035.0,der mann - backwaren 9,dining,5.1,,der mann - backwaren ,dining,1
2023-01-05,5739.0,wiener linien 2356,other travel,2.77,,wiener linien ,car/bike/metro,1
2023-01-05,5739.0,der mann - backwaren 9,dining,4.47,,der mann - backwaren ,dining,1
2023-01-05,5739.0,billa dankt,merchandise,6.41,,billa dankt,groceries,1
2023-01-04,5739.0,beaulieu epicerie fine,dining,7.05,,beaulieu epicerie fine,dining,1
2023-01-04,5739.0,caffe a casa,dining,8.33,,caffe a casa,dining,1
2023-01-04,8035.0,hofer dankt,merchandise,2.56,,hofer dankt,groceries,1
2023-01-04,5739.0,interspar wien,merchandise,9.32,,interspar wien,groceries,1
2023-01-04,5739.0,meinl am graben fil. 1,merchandise,10.67,,meinl am graben fil. ,groceries,1
2023-01-04,3363.0,apple.com/bill,merchandise,0.99,,apple.com/bill,merchandise,1
2023-01-03,5739.0,billa dankt,merchandise,9.82,,billa dankt,groceries,1
2023-01-03,3363.0,internetstores,merchandise,159.92,,internetstores,merchandise,1
2023-01-02,3363.0,manifattura valcismon,merchandise,127.29,,manifattura valcismon,merchandise,1
2023-01-01,5739.0,sumup  *fenster cafe,dining,5.89,,sumup  *fenster cafe,dining,1
2023-01-01,3363.0,blumenkultur,merchandise,12.84,,blumenkultur,merchandise,1
2022-12-31,5739.0,mel & koffie,dining,3.85,,mel & koffie,dining,1
2022-12-31,5739.0,interspar dankt,merchandise,26.66,,interspar dankt,groceries,1
2022-12-29,5739.0,billa dankt,merchandise,72.94,,billa dankt,groceries,1
2022-12-29,3363.0,apple.com/bill,merchandise,59.99,,apple.com/bill,merchandise,1
2022-12-28,5739.0,lenbachs e4 sat,dining,3.09,,lenbachs e sat,dining,1
2022-12-28,5739.0,schuhbecks e4 sat,dining,10.46,,schuhbecks e sat,dining,1
2022-12-27,3363.0,shell oil 57544409907,gas/automotive,37.98,,shell oil ,car/bike/metro,1
2022-12-27,5739.0,tst* barsecco,dining,177.35,,tst* barsecco,dining,1
2022-12-27,3363.0,7 corners wct travel i,insurance,318.57,, corners wct travel i,insurance,1
2022-12-27,3363.0,lufthan   02204002940229,airfare,75.0,,lufthan   ,travel,1
2022-12-26,3363.0,reef 21092800,gas/automotive,45.0,,reef ,car/bike/metro,1
2022-12-26,5739.0,deezfruta inc,dining,12.14,,deezfruta inc,dining,1
2022-12-26,5739.0,deezfruta inc,dining,7.6,,deezfruta inc,dining,1
2022-12-26,5739.0,tea room,dining,48.2,,tea room,dining,1
2022-12-25,5739.0,lyft   1 ride 12-24,other travel,31.98,,lyft    ride -,car/bike/metro,1
2022-12-23,3363.0,commercial pay vacuums,gas/automotive,2.0,,commercial pay vacuums,car/bike/metro,1
2022-12-23,5739.0,mpa parking pay by pho,gas/automotive,6.5,,mpa parking pay by pho,car/bike/metro,1
2022-12-23,5739.0,mpa parking pay by pho,gas/automotive,3.25,,mpa parking pay by pho,car/bike/metro,1
2022-12-23,3363.0,reef 21092800,gas/automotive,6.0,,reef ,car/bike/metro,1
2022-12-23,5739.0,sq *cerveceria la trop,merchandise,49.92,,sq *cerveceria la trop,dining,1
2022-12-23,5739.0,sq *madruga bakery,dining,32.96,,sq *madruga bakery,dining,1
2022-12-23,5739.0,sq *suite habana cafe,dining,12.3,,sq *suite habana cafe,dining,1
2022-12-23,5739.0,tst* manta aqp,dining,88.6,,tst* manta aqp,dining,1
2022-12-23,3363.0,wynwood walls llc,merchandise,10.7,,wynwood walls llc,entertainment,1
2022-12-22,3363.0,killian green golf clu,merchandise,103.0,,killian green golf clu,entertainment,1
2022-12-22,5739.0,navarro discount pharm,health care,31.5,,navarro discount pharm,groceries,1
2022-12-11,5739.0,coral gables g6 parkin,gas/automotive,4.0,,coral gables g parkin,car/bike/metro,1
2022-12-10,5739.0,cke*threefold cafe mia,dining,25.25,,cke*threefold cafe mia,dining,1
2022-12-10,5739.0,tst* vegan cuban cuisi,dining,30.26,,tst* vegan cuban cuisi,dining,1
2022-12-08,5457.0,kindle svcs*kp65k2q53,entertainment,22.49,,kindle svcs*kpkq,learning,1
2022-12-08,5739.0,kindle svcs*ua63f56u3,entertainment,37.99,,kindle svcs*uafu,learning,1
2022-12-08,5739.0,kindle svcs*vc6l234b3,entertainment,19.99,,kindle svcs*vclb,learning,1
2022-12-07,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-12-06,5739.0,cycle world,merchandise,107.0,,cycle world,exercise,1
2022-12-06,5739.0,apple.com/us,merchandise,1184.49,,apple.com/us,merchandise,1
2022-12-05,5739.0,laz parking 560443,gas/automotive,4.0,,laz parking ,car/bike/metro,1
2022-12-05,5739.0,deezfruta inc,dining,7.36,,deezfruta inc,dining,1
2022-12-05,5739.0,sq *panther coffee,dining,12.92,,sq *panther coffee,dining,1
2022-12-05,5739.0,tst* cvi.che 105 - dad,dining,25.54,,tst* cvi.che  - dad,dining,1
2022-12-05,5739.0,publix supermarkets #1,merchandise,87.31,,publix supermarkets ,groceries,1
2022-12-04,5739.0,parkjockey miami llc.,gas/automotive,6.0,,parkjockey miami llc.,car/bike/metro,1
2022-12-03,5739.0,coral gables g2 parkin,gas/automotive,6.0,,coral gables g parkin,car/bike/metro,1
2022-12-03,5739.0,sq *coop,dining,35.37,,sq *coop,dining,1
2022-12-03,5739.0,sq *hot lime,dining,22.67,,sq *hot lime,dining,1
2022-12-03,5739.0,sq *mia market miami,dining,38.23,,sq *mia market miami,dining,1
2022-12-02,5739.0,say tea & smile,dining,8.92,,say tea & smile,dining,1
2022-12-01,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-29,5739.0,el rey de las fritas,dining,19.97,,el rey de las fritas,dining,1
2022-11-29,5739.0,tst* tacos & tattoos f,dining,17.7,,tst* tacos & tattoos f,dining,1
2022-11-28,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-26,5739.0,publix #550,merchandise,133.37,,publix ,groceries,1
2022-11-23,5739.0,publix #550,merchandise,35.21,,publix ,groceries,1
2022-11-22,5739.0,macondo coffee roaster,dining,23.75,,macondo coffee roaster,dining,1
2022-11-22,5739.0,glf*miccosukeegolf,entertainment,4.0,,glf*miccosukeegolf,entertainment,1
2022-11-21,5739.0,barnes & noble #2792,merchandise,55.63,,barnes & noble ,merchandise,1
2022-11-20,5739.0,exxonmobil    99137812,gas/automotive,40.82,,exxonmobil    ,car/bike/metro,1
2022-11-20,5739.0,shake shack 1111,dining,15.55,,shake shack ,dining,1
2022-11-20,5739.0,ls mack cycle and fitn,merchandise,32.08,,ls mack cycle and fitn,exercise,1
2022-11-19,5739.0,mjam gmbh_kzrr-36z5,merchandise,30.13,,mjam gmbh_kzrr-z,dining,1
2022-11-18,5739.0,macondo coffee roaster,dining,22.52,,macondo coffee roaster,dining,1
2022-11-18,5739.0,tst* lokal - coconut g,dining,130.56,,tst* lokal - coconut g,dining,1
2022-11-17,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-16,5739.0,taco bell 001500154518,dining,11.53,,taco bell ,dining,1
2022-11-15,5739.0,chipotle 3232,dining,22.26,,chipotle ,dining,1
2022-11-15,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-14,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-14,5739.0,publix #1748,merchandise,120.45,,publix ,groceries,1
2022-11-13,5739.0,parkone mayfair 406000,gas/automotive,12.0,,parkone mayfair ,car/bike/metro,1
2022-11-13,5739.0,sq *cocowalk salt & st,dining,8.49,,sq *cocowalk salt & st,dining,1
2022-11-13,5739.0,sq *vias empandas,dining,4.0,,sq *vias empandas,dining,1
2022-11-13,5739.0,tst* aida miami,dining,38.82,,tst* aida miami,dining,1
2022-11-13,5739.0,tst* el taquito - coco,dining,5.08,,tst* el taquito - coco,dining,1
2022-11-12,5739.0,sq *atelier monnier da,dining,20.12,,sq *atelier monnier da,dining,1
2022-11-10,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-10,5739.0,tjmaxx #0271,merchandise,29.94,,tjmaxx ,merchandise,1
2022-11-08,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-08,5739.0,cvs/pharmacy #03121,health care,4.6,,cvs/pharmacy ,health care,1
2022-11-08,5739.0,cvs/pharmacy #03121,health care,45.14,,cvs/pharmacy ,health care,1
2022-11-07,5739.0,advance auto parts #93,gas/automotive,6.94,,advance auto parts ,car/bike/metro,1
2022-11-07,5739.0,city of south miami,gas/automotive,3.25,,city of south miami,car/bike/metro,1
2022-11-07,5739.0,"miller tire 107, inc",gas/automotive,90.59,,"miller tire , inc",car/bike/metro,1
2022-11-06,5739.0,exxonmobil    99239964,gas/automotive,12.83,,exxonmobil    ,car/bike/metro,1
2022-11-06,5739.0,sq *dr smood south mia,dining,12.79,,sq *dr smood south mia,dining,1
2022-11-06,5739.0,sq *dr smood south mia,dining,26.39,,sq *dr smood south mia,dining,1
2022-11-05,5739.0,publix #658,merchandise,162.05,,publix ,groceries,1
2022-11-05,5739.0,san francisco animal,health care,644.99,,san francisco animal,pet care,1
2022-11-04,5739.0,wendy's  #1699,dining,11.11,,wendy's  ,dining,1
2022-11-04,5739.0,bike masters,merchandise,64.18,,bike masters,merchandise,1
2022-11-03,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-11-01,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-10-31,5739.0,commercial pay vacuums,gas/automotive,2.0,,commercial pay vacuums,car/bike/metro,1
2022-10-31,5739.0,westar gas,gas/automotive,22.01,,westar gas,car/bike/metro,1
2022-10-31,5739.0,glf*miccosukeegolf,entertainment,12.0,,glf*miccosukeegolf,entertainment,1
2022-10-31,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-10-31,5739.0,publix #550,merchandise,174.3,,publix ,groceries,1
2022-10-31,5739.0,amzn mktp us*h02cc8z02,merchandise,89.87,,amzn mktp us*hccz,merchandise,1
2022-10-31,5739.0,amzn mktp us*h02gc4sh1,merchandise,47.03,,amzn mktp us*hgcsh,merchandise,1
2022-10-30,5739.0,publix #1748,merchandise,30.25,,publix ,groceries,1
2022-10-30,5739.0,ikea miami,merchandise,298.53,,ikea miami,home,1
2022-10-29,5739.0,jamie oliver italien,dining,7.9,,jamie oliver italien,dining,1
2022-10-29,5739.0,mjam gmbh_y90n-40um,merchandise,34.17,,mjam gmbh_yn-um,dining,1
2022-10-29,5739.0,lufthan22002204001817481,airfare,64.99,,lufthan,travel,1
2022-10-28,5739.0,about coffee gmbh,dining,18.67,,about coffee gmbh,dining,1
2022-10-28,5739.0,billa dankt,merchandise,95.76,,billa dankt,groceries,1
2022-10-27,5739.0,wiener linien 225,other travel,4.84,,wiener linien ,car/bike/metro,1
2022-10-27,5739.0,mel & koffie,dining,17.8,,mel & koffie,dining,1
2022-10-27,5739.0,mueller mha handelsgmb,health care,98.4,,mueller mha handelsgmb,merchandise,1
2022-10-26,5739.0,joseph bäckerei patiss,dining,16.11,,joseph bäckerei patiss,dining,1
2022-10-26,5739.0,stadt wien ma 44 hütte,other services,4.59,,stadt wien ma  hütte,exercise,1
2022-10-26,5739.0,oebb ticket automat,other travel,2.39,,oebb ticket automat,travel,1
2022-10-24,5739.0,mjam gmbh_ybpe-unsa,merchandise,29.61,,mjam gmbh_ybpe-unsa,dining,1
2022-10-24,5739.0,stadthallenbad,entertainment,6.9,,stadthallenbad,entertainment,1
2022-10-24,5739.0,amzn mktp us*h84ro22q1,merchandise,592.29,,amzn mktp us*hroq,merchandise,1
2022-10-23,5739.0,wiener linien 228,other travel,4.73,,wiener linien ,car/bike/metro,1
2022-10-23,5739.0,golfclub wienerberg,entertainment,21.68,,golfclub wienerberg,entertainment,1
2022-10-23,5739.0,amzn mktp us*h83uj1hk1,merchandise,54.69,,amzn mktp us*hujhk,merchandise,1
2022-10-22,5739.0,ankerbrot,dining,7.1,,ankerbrot,dining,1
2022-10-22,5739.0,billa dankt,merchandise,87.1,,billa dankt,groceries,1
2022-10-21,5739.0,sumup  *cafe cay gmbh,dining,31.51,,sumup  *cafe cay gmbh,dining,1
2022-10-21,5739.0,stadthallenbad,entertainment,6.89,,stadthallenbad,entertainment,1
2022-10-21,5739.0,interspar dankt,merchandise,30.27,,interspar dankt,groceries,1
2022-10-20,5739.0,stadthallenbad,entertainment,6.91,,stadthallenbad,entertainment,1
2022-10-19,5739.0,billa dankt,merchandise,13.98,,billa dankt,groceries,1
2022-10-19,5739.0,tmobile*prepaid web,phone/cable,48.55,,tmobile*prepaid web,utilities,1
2022-10-17,5739.0,der mann - backwaren 9,dining,3.33,,der mann - backwaren ,dining,1
2022-10-15,5739.0,billa dankt,merchandise,3.72,,billa dankt,groceries,1
2022-10-14,5739.0,der mann - backwaren 9,dining,7.45,,der mann - backwaren ,dining,1
2022-10-13,5739.0,der mann - backwaren 9,dining,7.33,,der mann - backwaren ,dining,1
2022-10-13,5739.0,bipa dankt,merchandise,26.84,,bipa dankt,groceries,1
2022-10-13,5739.0,obi bau- und heimwerke,merchandise,23.92,,obi bau- und heimwerke,home,1
2022-10-10,5739.0,bäckerei cafe felzl,dining,7.66,,bäckerei cafe felzl,dining,1
2022-10-10,5739.0,libro fil.695,merchandise,9.83,,libro fil.,merchandise,1
2022-10-09,5739.0,cafe goldener papage,dining,6.09,,cafe goldener papage,dining,1
2022-10-09,5739.0,felber dassanowskyweg,dining,4.03,,felber dassanowskyweg,dining,1
2022-10-09,5739.0,joseph brot,dining,13.74,,joseph brot,dining,1
2022-10-09,5739.0,mcdonalds 174,dining,2.45,,mcdonalds ,dining,1
2022-10-09,5739.0,wiener wurstelstand,dining,5.11,,wiener wurstelstand,dining,1
2022-10-09,5739.0,kindle svcs*1k57c43l2,entertainment,12.46,,kindle svcs*kcl,learning,1
2022-10-08,5739.0,ankerbrot,dining,7.07,,ankerbrot,dining,1
2022-10-08,5739.0,billa dankt,merchandise,45.54,,billa dankt,groceries,1
2022-10-08,5739.0,bipa dankt,merchandise,0.58,,bipa dankt,groceries,1
2022-10-08,5739.0,spar dankt 4847,merchandise,2.42,,spar dankt ,groceries,1
2022-10-08,5739.0,xxxlutz wien 15,merchandise,71.6,,xxxlutz wien ,home,1
2022-10-07,5739.0,sumup  *ottakringer be,dining,19.44,,sumup  *ottakringer be,dining,1
2022-10-05,5739.0,mel & koffie,dining,3.59,,mel & koffie,dining,1
2022-10-05,5739.0,stadt wien ma 44 jörge,other services,4.59,,stadt wien ma  jörge,exercise,1
2022-10-05,5739.0,amzn mktp de*qh2ag0sx5,merchandise,90.58,,amzn mktp de*qhagsx,merchandise,1
2022-10-04,5739.0,starbucks 17786,dining,11.22,,starbucks ,dining,1
2022-10-04,5739.0,dibbern gmbh,merchandise,46.76,,dibbern gmbh,merchandise,1
2022-10-04,5739.0,haardt & krueger,merchandise,94.36,,haardt & krueger,merchandise,1
2022-10-03,5739.0,stadthallenbad,entertainment,6.9,,stadthallenbad,entertainment,1
2022-10-03,5739.0,billa dankt,merchandise,18.29,,billa dankt,groceries,1
2022-10-03,5739.0,hofer dankt,merchandise,36.62,,hofer dankt,groceries,1
2022-10-02,5739.0,ikea austria onlinesho,merchandise,50.13,,ikea austria onlinesho,home,1
2022-10-02,5739.0,amzn mktp de*g60ji45j5,merchandise,41.64,,amzn mktp de*gjij,merchandise,1
2022-10-01,5739.0,ankerbrot,dining,7.1,,ankerbrot,dining,1
2022-10-01,5739.0,modi 1080,dining,26.61,,modi ,dining,1
2022-10-01,5739.0,westwingnow.de 8189443,merchandise,191.17,,westwingnow.de ,home,1
2022-09-30,5739.0,stadthallenbad,entertainment,6.85,,stadthallenbad,entertainment,1
2022-09-30,5739.0,bipa dankt,merchandise,16.85,,bipa dankt,groceries,1
2022-09-30,5739.0,mini markt,merchandise,14.67,,mini markt,groceries,1
2022-09-30,5739.0,kindle svcs*1458i9t50,entertainment,13.99,,kindle svcs*it,learning,1
2022-09-29,5739.0,offerl schottengasse,dining,5.43,,offerl schottengasse,dining,1
2022-09-29,5739.0,sumup  *caffecouture,dining,3.39,,sumup  *caffecouture,dining,1
2022-09-28,5739.0,stadt wien ma 44 jörge,other services,4.45,,stadt wien ma  jörge,exercise,1
2022-09-26,5739.0,stadthallenbad,entertainment,6.9,,stadthallenbad,entertainment,1
2022-09-26,5739.0,hofer dankt,merchandise,46.94,,hofer dankt,groceries,1
2022-09-26,5739.0,amzn mktp de*950p38jp5,merchandise,33.57,,amzn mktp de*pjp,merchandise,1
2022-09-25,5739.0,home24 se,merchandise,157.61,,home se,home,1
2022-09-24,5739.0,feuerwehrwagner,dining,75.86,,feuerwehrwagner,dining,1
2022-09-24,5739.0,ma 49 weingut cobenzl,other services,6.9,,ma  weingut cobenzl,dining,1
2022-09-24,5739.0,restaurant,dining,44.33,,restaurant,dining,1
2022-09-23,5739.0,burger king elterleinp,dining,7.93,,burger king elterleinp,dining,1
2022-09-23,5739.0,billa dankt,merchandise,22.65,,billa dankt,groceries,1
2022-09-22,5739.0,sumup  *cafe tagsueber,dining,34.99,,sumup  *cafe tagsueber,dining,1
2022-09-22,5739.0,sumup  *the pelican co,dining,11.8,,sumup  *the pelican co,dining,1
2022-09-21,5739.0,stadthallenbad,entertainment,7.04,,stadthallenbad,entertainment,1
2022-09-21,5739.0,billa dankt,merchandise,37.78,,billa dankt,groceries,1
2022-09-21,5739.0,blumen barbara kugl,merchandise,14.07,,blumen barbara kugl,merchandise,1
2022-09-21,5739.0,espressorado e. u.,merchandise,11.46,,espressorado e. u.,merchandise,1
2022-09-21,5739.0,kosterei,merchandise,8.85,,kosterei,merchandise,1
2022-09-21,5739.0,store u stories,merchandise,24.93,,store u stories,merchandise,1
2022-09-19,5739.0,stadthallenbad,entertainment,7.03,,stadthallenbad,entertainment,1
2022-09-19,5739.0,hofer dankt,merchandise,59.29,,hofer dankt,groceries,1
2022-09-18,5739.0,rasthaus rohrhaus,dining,15.06,,rasthaus rohrhaus,dining,1
2022-09-17,5739.0,sumup  *cafe le marche,dining,12.85,,sumup  *cafe le marche,dining,1
2022-09-17,5739.0,sumup  *m.a.c.- hoffma,professional services,30.11,,sumup  *m.a.c.- hoffma,dining,1
2022-09-16,5739.0,mel & koffie,dining,6.76,,mel & koffie,dining,1
2022-09-16,5739.0,sumup  *the green room,dining,20.54,,sumup  *the green room,dining,1
2022-09-16,5739.0,sumup  *the pelican c,dining,9.02,,sumup  *the pelican c,dining,1
2022-09-16,5739.0,interspar dankt,merchandise,84.55,,interspar dankt,groceries,1
2022-09-15,5739.0,der mann - backwaren 9,dining,3.41,,der mann - backwaren ,dining,1
2022-09-15,5739.0,stadthallenbad,entertainment,7.02,,stadthallenbad,entertainment,1
2022-09-15,5739.0,amazon.de amazon.de,merchandise,427.04,,amazon.de amazon.de,merchandise,1
2022-09-14,5739.0,amzn mktp de*me91z7uo5,merchandise,15.29,,amzn mktp de*mezuo,merchandise,1
2022-09-14,5739.0,calienna,merchandise,7.33,,calienna,merchandise,1
2022-09-12,5739.0,stadthallenbad,entertainment,7.08,,stadthallenbad,entertainment,1
2022-09-12,5739.0,hofer dankt,merchandise,29.93,,hofer dankt,groceries,1
2022-09-12,5739.0,amzn mktp de*aj8yd77a5,merchandise,208.25,,amzn mktp de*ajyda,merchandise,1
2022-09-11,5739.0,bäckerei martini,dining,7.58,,bäckerei martini,dining,1
2022-09-11,5739.0,home24 se,merchandise,1059.81,,home se,home,1
2022-09-10,5739.0,ankerbrot,dining,3.54,,ankerbrot,dining,1
2022-09-10,5739.0,ankerbrot,dining,3.54,,ankerbrot,dining,2
2022-09-10,5739.0,velobis,dining,40.45,,velobis,dining,1
2022-09-08,5739.0,stadt wien ma 44 kongr,other services,12.15,,stadt wien ma  kongr,exercise,1
2022-09-08,5739.0,billa dankt,merchandise,18.79,,billa dankt,groceries,1
2022-09-07,5739.0,billa dankt,merchandise,33.92,,billa dankt,groceries,1
2022-09-06,5739.0,stadt wien ma 44 kongr,other services,6.17,,stadt wien ma  kongr,exercise,1
2022-09-06,5739.0,oebb ticket automat,other travel,50.75,,oebb ticket automat,travel,1
2022-09-05,5739.0,sumup  *combi coffee-n,dining,12.74,,sumup  *combi coffee-n,dining,1
2022-09-05,5739.0,sumup  *combi coffeen,dining,7.43,,sumup  *combi coffeen,dining,1
2022-09-05,5739.0,tip,professional services,2.61,,tip,donation,1
2022-09-05,5739.0,prometeu iii,merchandise,30.1,,prometeu iii,merchandise,1
2022-09-04,5739.0,noshi co,dining,18.06,,noshi co,dining,1
2022-09-04,5739.0,pev entertainment,entertainment,42.65,,pev entertainment,entertainment,1
2022-09-04,5739.0,pingo doce matosinho,merchandise,8.39,,pingo doce matosinho,merchandise,1
2022-09-04,5739.0,www.headout.com,other travel,13.65,,www.headout.com,travel,1
2022-09-03,5739.0,cafe hungry biker,dining,18.06,,cafe hungry biker,dining,1
2022-09-03,5739.0,so coffee roasters,dining,8.13,,so coffee roasters,dining,1
2022-09-03,5739.0,ale-hop,merchandise,9.03,,ale-hop,merchandise,1
2022-09-02,5739.0,2319-gm t1 espada,dining,13.79,,-gm t espada,dining,1
2022-09-02,5739.0,areas portugal sa,dining,9.76,,areas portugal sa,dining,1
2022-09-02,5739.0,el jefe del otro,dining,12.58,,el jefe del otro,dining,1
2022-09-02,5739.0,tip,professional services,2.62,,tip,donation,1
2022-09-02,5739.0,pingo doce,merchandise,10.24,,pingo doce,merchandise,1
2022-09-01,5739.0,chicha limona,dining,9.47,,chicha limona,dining,1
2022-09-01,5739.0,el glop,dining,49.59,,el glop,dining,1
2022-09-01,5739.0,sol de nit,dining,37.24,,sol de nit,dining,1
2022-09-01,5739.0,restaurant fundacio jo,entertainment,7.96,,restaurant fundacio jo,entertainment,1
2022-09-01,5739.0,market roger de flor,merchandise,11.1,,market roger de flor,merchandise,1
2022-08-31,5739.0,bormuth,dining,76.77,,bormuth,dining,1
2022-08-31,5739.0,moco museum barcelona,entertainment,35.2,,moco museum barcelona,entertainment,1
2022-08-31,5739.0,frutas jaime,merchandise,4.02,,frutas jaime,merchandise,1
2022-08-31,5739.0,mariscos noemi,merchandise,11.06,,mariscos noemi,merchandise,1
2022-08-31,5739.0,molt bo gourmet,merchandise,6.03,,molt bo gourmet,merchandise,1
2022-08-30,5739.0,bellako sant joan,dining,25.58,,bellako sant joan,dining,1
2022-08-30,5739.0,cafe larc,dining,10.03,,cafe larc,dining,1
2022-08-30,5739.0,iz *la fabirca,dining,5.82,,iz *la fabirca,dining,1
2022-08-30,5739.0,rocambolesc girona,dining,8.42,,rocambolesc girona,dining,1
2022-08-30,5739.0,sq *espresso mafia,dining,6.42,,sq *espresso mafia,dining,1
2022-08-30,5739.0,farmacia isabel romera,health care,23.02,,farmacia isabel romera,health care,1
2022-08-30,5739.0,fleca oriell,merchandise,4.81,,fleca oriell,merchandise,1
